Date, Open, High, Low,Close
07/20/18,7683.97,7705.8,7631.66,7678.79
07/19/18,7676.28,7702.85,7660.02,7683.97
07/18/18,7626.33,7685.68,7625.75,7676.28
07/17/18,7600.45,7641.1,7581.83,7626.33
07/16/18,7661.87,7667.71,7564.96,7600.45
07/13/18,7651.33,7716.24,7651.33,7661.87
07/12/2018,7591.96,7662.96,7591.96,7651.33
07/11/2018,7692.04,7692.04,7578.18,7591.96
07/10/2018,7687.99,7715.07,7677.06,7692.04
07/09/2018,7617.7,7697.46,7617.7,7687.99
07/06/2018,7603.22,7631.19,7569.7,7617.7
07/05/2018,7573.09,7624.82,7572.69,7603.22
07/04/2018,7593.29,7593.29,7560.81,7573.09
07/03/2018,7547.85,7632.12,7544.98,7593.29
07/02/2018,7636.93,7636.93,7540.71,7547.85
06/29/18,7615.63,7706.64,7615.63,7636.93
06/28/18,7621.69,7632.17,7576.01,7615.63
06/27/18,7537.92,7633.92,7512.03,7621.69
06/26/18,7509.84,7564.05,7509.84,7537.92
06/25/18,7682.27,7682.27,7508.32,7509.84
06/22/18,7556.44,7689.44,7556.2,7682.27
06/21/18,7627.4,7670.78,7548.12,7556.44
06/20/18,7603.85,7705.2,7603.85,7627.4
06/19/18,7631.33,7631.33,7548.84,7603.85
06/18/18,7633.91,7645.47,7601.6,7631.33
06/15/18,7765.79,7781,7633.91,7633.91
06/14/18,7703.71,7793.45,7650.16,7765.79
06/13/18,7703.81,7746.7,7677.17,7703.71
06/12/2018,7737.43,7762.77,7701.33,7703.81
06/11/2018,7681.07,7756.02,7681.07,7737.43
06/08/2018,7704.4,7714.32,7637.52,7681.07
06/07/2018,7712.37,7756.66,7698.15,7704.4
06/06/2018,7686.8,7730.48,7671.62,7712.37
06/05/2018,7741.29,7744.46,7686.61,7686.8
06/04/2018,7701.77,7772.12,7701.7,7741.29
06/01/2018,7678.2,7746.73,7678.2,7701.77
05/31/18,7689.57,7727.45,7651.12,7678.2
05/30/18,7632.64,7689.57,7618.12,7689.57
05/29/18,7730.28,7730.28,7610.66,7632.64
05/28/18,7730.28,7753.32,7703.26,7730.28
05/25/18,7716.74,7753.32,7703.26,7730.28
05/24/18,7788.44,7803.45,7716.74,7716.74
05/23/18,7877.45,7877.45,7765.32,7788.44
05/22/18,7859.17,7903.5,7854.58,7877.45
05/21/18,7778.79,7868.12,7778.12,7859.17
05/18/18,7787.97,7791.41,7753.27,7778.79
05/17/18,7734.2,7788.23,7713.85,7787.97
05/16/18,7722.98,7745.53,7717.76,7734.2
05/15/18,7710.98,7752.02,7687.49,7722.98
05/14/18,7724.55,7727.96,7688.57,7710.98
05/11/2018,7700.97,7728.89,7691.69,7724.55
05/10/2018,7662.52,7706.87,7631.58,7700.97
05/09/2018,7565.75,7662.52,7565.75,7662.52
05/08/2018,7567.14,7598.51,7550.44,7565.75
05/07/2018,7567.14,7570.22,7502.69,7567.14
05/04/2018,7502.69,7570.22,7502.69,7567.14
05/03/2018,7543.2,7555.18,7492.39,7502.69
05/02/2018,7520.36,7572.98,7519.62,7543.2
05/01/2018,7509.3,7549.07,7506.57,7520.36
04/30/18,7502.21,7546.16,7497.11,7509.3
04/27/18,7421.43,7507.12,7421.28,7502.21
04/26/18,7379.32,7421.43,7355,7421.43
04/25/18,7425.4,7427.13,7334.64,7379.32
04/24/18,7398.87,7439.58,7397.29,7425.4
04/23/18,7368.17,7404.11,7359.73,7398.87
04/20/18,7328.92,7368.17,7323.31,7368.17
04/19/18,7317.34,7340.73,7309.42,7328.92
04/18/18,7226.05,7325.59,7226.05,7317.34
04/17/18,7198.2,7240.41,7189.85,7226.05
04/16/18,7264.56,7265.83,7195.46,7198.2
04/13/18,7258.34,7274.99,7249.07,7264.56
04/12/2018,7257.14,7266.64,7240.76,7258.34
04/11/2018,7266.75,7270.28,7243.32,7257.14
04/10/2018,7194.75,7266.75,7194.75,7266.75
04/09/2018,7183.64,7209.68,7145.57,7194.75
04/06/2018,7199.5,7214.02,7163.11,7183.64
04/05/2018,7034.01,7199.5,7034.01,7199.5
04/04/2018,7030.46,7046.26,6971.75,7034.01
04/03/2018,7056.61,7064.98,6996.76,7030.46
04/02/2018,7056.61,7109.93,7042.73,7056.61
03/30/18,7056.61,7109.93,7042.73,7056.61
03/29/18,7044.74,7109.93,7042.73,7056.61
03/28/18,7000.14,7044.74,6923.33,7044.74
03/27/18,6888.69,7042.37,6888.69,7000.14
03/26/18,6921.94,6958.47,6866.94,6888.69
03/23/18,6952.59,6952.82,6876.96,6921.94
03/22/18,7038.97,7038.97,6914.45,6952.59
03/21/18,7061.27,7065.66,7016.79,7038.97
03/20/18,7042.93,7081.5,7042.6,7061.27
03/19/18,7164.14,7164.19,7034.91,7042.93
03/16/18,7139.76,7187.27,7131.31,7164.14
03/15/18,7132.69,7162.58,7127.08,7139.76
03/14/18,7138.78,7176.51,7122.76,7132.69
03/13/18,7214.76,7224.13,7125.6,7138.78
03/12/2018,7224.51,7254.87,7198.18,7214.76
03/09/2018,7203.24,7225.28,7189.74,7224.51
03/08/2018,7157.84,7212.14,7145.7,7203.24
03/07/2018,7146.75,7180.71,7109.56,7157.84
03/06/2018,7115.98,7197.8,7115.6,7146.75
03/05/2018,7069.9,7119.21,7062.13,7115.98
03/02/2018,7175.64,7175.64,7063.42,7069.9
03/01/2018,7231.91,7231.91,7153.39,7175.64
02/28/18,7282.45,7293.36,7231.91,7231.91
02/27/18,7289.58,7326.02,7272.87,7282.45
02/26/18,7244.41,7312.98,7244.31,7289.58
02/23/18,7252.39,7262.05,7220.81,7244.41
02/22/18,7281.57,7281.57,7187.76,7252.39
02/21/18,7246.77,7291.8,7220.55,7281.57
02/20/18,7247.66,7264.78,7202.14,7246.77
02/19/18,7294.7,7306.21,7239.98,7247.66
02/16/18,7234.81,7307.97,7234.81,7294.7
02/15/18,7213.97,7267.96,7206.69,7234.81
02/14/18,7168.01,7243.15,7145.73,7213.97
02/13/18,7177.06,7202.99,7165.83,7168.01
02/12/2018,7092.43,7199.93,7092.43,7177.06
02/09/2018,7170.69,7170.69,7073.03,7092.43
02/08/2018,7279.42,7279.42,7161.31,7170.69
02/07/2018,7141.4,7311.5,7141.4,7279.42
02/06/2018,7334.98,7334.98,7079.41,7141.4
02/05/2018,7443.43,7443.43,7334.79,7334.98
02/02/2018,7490.39,7494.76,7432.25,7443.43
02/01/2018,7533.55,7554.73,7476.51,7490.39
01/31/18,7587.98,7599.01,7521.77,7533.55
01/30/18,7671.53,7671.67,7587.12,7587.98
01/29/18,7665.54,7689.15,7663.93,7671.53
01/26/18,7615.84,7667.4,7615.84,7665.54
01/25/18,7643.43,7662.35,7608.53,7615.84
01/24/18,7731.83,7731.98,7643.43,7643.43
01/23/18,7715.44,7745.22,7710.03,7731.83
01/22/18,7730.79,7739.35,7703.67,7715.44
01/19/18,7700.96,7731.82,7694.66,7730.79
01/18/18,7725.43,7739.54,7683.71,7700.96
01/17/18,7755.93,7755.93,7711.11,7725.43
01/16/18,7769.14,7791.83,7740.55,7755.93
01/15/18,7778.64,7783.61,7763.43,7769.14
01/12/2018,7762.94,7792.56,7752.63,7778.64
01/11/2018,7748.51,7768.96,7734.64,7762.94
01/10/2018,7731.02,7756.11,7716.21,7748.51
01/09/2018,7696.51,7733.12,7696.5,7731.02
01/08/2018,7724.22,7733.39,7691.77,7696.51
01/05/2018,7695.88,7727.73,7689.81,7724.22
01/04/2018,7671.11,7702.51,7671.11,7695.88
01/03/2018,7648.1,7689.86,7640.53,7671.11
01/02/2018,7687.77,7691.34,7624.14,7648.1
01/01/2018,7687.77,7697.62,7620.01,7687.77
12/29/17,7622.88,7697.62,7620.01,7687.77
12/28/17,7620.68,7633.55,7609.77,7622.88
12/27/17,7592.66,7632.71,7586.42,7620.68
12/26/17,7592.66,7614.4,7585.47,7592.66
12/25/17,7592.66,7614.4,7585.47,7592.66
12/22/17,7603.98,7614.4,7585.47,7592.66
12/21/17,7525.22,7609.69,7517.88,7603.98
12/20/17,7544.09,7550.6,7511.45,7525.22
12/19/17,7537.01,7563.49,7534.08,7544.09
12/18/17,7490.57,7544.26,7490.57,7537.01
12/15/17,7448.12,7490.57,7433.78,7490.57
12/14/17,7496.51,7496.7,7448.12,7448.12
12/13/17,7500.41,7510.77,7492.58,7496.51
12/12/2017,7453.48,7501.52,7448.31,7500.41
12/11/2017,7393.96,7458.4,7393.58,7453.48
12/08/2017,7320.75,7412.21,7314.23,7393.96
12/07/2017,7348.03,7371.73,7314.6,7320.75
12/06/2017,7327.5,7369.71,7289.36,7348.03
12/05/2017,7338.97,7373.9,7326.57,7327.5
12/04/2017,7300.49,7369.65,7300.49,7338.97
12/01/2017,7326.67,7355.43,7288.73,7300.49
11/30/17,7393.56,7416.26,7326.67,7326.67
11/29/17,7460.65,7460.65,7386.67,7393.56
11/28/17,7383.9,7469.61,7373.95,7460.65
11/27/17,7409.64,7438.39,7383.9,7383.9
11/24/17,7417.24,7425.19,7389.54,7409.64
11/23/17,7419.02,7422.73,7373.31,7417.24
11/22/17,7411.34,7460.91,7410.38,7419.02
11/21/17,7389.46,7422.18,7367.86,7411.34
11/20/17,7380.68,7397.39,7350.37,7389.46
11/17/17,7386.94,7406.53,7356.16,7380.68
11/16/17,7372.61,7393.28,7368.14,7386.94
11/15/17,7414.42,7415.09,7357.06,7372.61
11/14/17,7415.18,7436.57,7396.92,7414.42
11/13/17,7432.99,7469.3,7402.95,7415.18
11/10/2017,7484.1,7500.29,7421.73,7432.99
11/09/2017,7529.72,7532.2,7476.89,7484.1
11/08/2017,7513.11,7534.49,7504.77,7529.72
11/07/2017,7562.28,7582.85,7507.83,7513.11
11/06/2017,7560.35,7572.9,7544.2,7562.28
11/03/2017,7555.32,7580.95,7541.91,7560.35
11/02/2017,7487.96,7562.26,7478.88,7555.32
11/01/2017,7493.08,7532.36,7487.96,7487.96
10/31/17,7487.81,7516.85,7483.97,7493.08
10/30/17,7505.03,7507.02,7478.41,7487.81
10/27/17,7486.5,7520.76,7485.24,7505.03
10/26/17,7447.21,7488.26,7440.11,7486.5
10/25/17,7526.54,7528.46,7437.42,7447.21
10/24/17,7524.45,7535.22,7508.5,7526.54
10/23/17,7523.23,7542,7511.77,7524.45
10/20/17,7523.04,7560.04,7517.07,7523.23
10/19/17,7542.87,7542.87,7485.42,7523.04
10/18/17,7516.17,7555.24,7516.17,7542.87
10/17/17,7526.97,7550.44,7506.31,7516.17
10/16/17,7535.44,7557,7526.73,7526.97
10/13/17,7556.24,7556.24,7521.09,7535.44
10/12/2017,7533.81,7565.11,7526.33,7556.24
10/11/2017,7538.27,7550.17,7519.6,7533.81
10/10/2017,7507.89,7543.88,7504.56,7538.27
10/09/2017,7522.87,7523.65,7493.68,7507.89
10/06/2017,7507.99,7527.72,7507.99,7522.87
10/05/2017,7467.58,7507.99,7464.4,7507.99
10/04/2017,7468.11,7476.33,7456.61,7467.58
10/03/2017,7438.84,7469.82,7426.67,7468.11
10/02/2017,7372.76,7438.84,7372.73,7438.84
09/29/17,7322.82,7382.67,7321.64,7372.76
09/28/17,7313.51,7323.33,7289.75,7322.82
09/27/17,7285.74,7327.5,7285.74,7313.51
09/26/17,7301.29,7311.82,7273.32,7285.74
09/25/17,7310.64,7312.45,7272.49,7301.29
09/22/17,7263.9,7320.28,7242.23,7310.64
09/21/17,7271.95,7289.16,7260.05,7263.9
09/20/17,7275.25,7289.93,7249.58,7271.95
09/19/17,7253.28,7285.67,7243.59,7275.25
09/18/17,7215.47,7257.45,7215.47,7253.28
09/15/17,7295.39,7295.39,7196.58,7215.47
09/14/17,7379.7,7390.7,7287.73,7295.39
09/13/17,7400.69,7401.3,7336.23,7379.7
09/12/2017,7413.59,7435.84,7386.98,7400.69
09/11/2017,7377.6,7434.07,7377.6,7413.59
09/08/2017,7396.98,7396.98,7358.42,7377.6
09/07/2017,7354.13,7412.68,7348.38,7396.98
09/06/2017,7372.92,7372.92,7322.42,7354.13
09/05/2017,7411.47,7437.51,7369.58,7372.92
09/04/2017,7438.5,7438.5,7404.05,7411.47
09/01/2017,7430.62,7460.52,7430.06,7438.5
08/31/17,7365.26,7443.68,7365.01,7430.62
08/30/17,7337.43,7381.33,7337.43,7365.26
08/29/17,7401.46,7401.62,7289.2,7337.43
08/28/17,7401.46,7439.53,7401.46,7401.46
08/25/17,7407.06,7439.53,7401.46,7401.46
08/24/17,7382.65,7437.87,7382.16,7407.06
08/23/17,7381.74,7394.52,7360.33,7382.65
08/22/17,7318.88,7387.55,7318.88,7381.74
08/21/17,7323.98,7331.95,7296.8,7318.88
08/18/17,7387.87,7387.87,7302.47,7323.98
08/17/17,7433.03,7433.74,7382.16,7387.87
08/16/17,7383.85,7444.98,7383.85,7433.03
08/15/17,7353.89,7399.35,7353.89,7383.85
08/14/17,7309.96,7377.66,7309.96,7353.89
08/11/2017,7389.94,7389.96,7296.49,7309.96
08/10/2017,7498.06,7498.06,7376.66,7389.94
08/09/2017,7542.73,7542.73,7475.83,7498.06
08/08/2017,7531.94,7551.85,7518.45,7542.73
08/07/2017,7511.71,7533.74,7511.71,7531.94
08/04/2017,7474.77,7519.06,7465.12,7511.71
08/03/2017,7411.43,7484.53,7384.22,7474.77
08/02/2017,7423.66,7434.71,7388.91,7411.43
08/01/2017,7372,7440.14,7372,7423.66
07/31/17,7368.37,7425.52,7367.86,7372
07/28/17,7443.01,7443.01,7339.44,7368.37
07/27/17,7452.32,7461.85,7410.85,7443.01
07/26/17,7434.82,7487.05,7434.68,7452.32
07/25/17,7377.73,7453.74,7377.73,7434.82
07/24/17,7452.91,7453.22,7357.5,7377.73
07/21/17,7487.87,7515.12,7433.89,7452.91
07/20/17,7430.91,7502.73,7430.91,7487.87
07/19/17,7390.22,7442.84,7379.33,7430.91
07/18/17,7404.13,7418.53,7357.77,7390.22
07/17/17,7378.39,7426.37,7378.3,7404.13
07/14/17,7413.44,7419.81,7363.77,7378.39
07/13/17,7416.93,7428.24,7403.75,7413.44
07/12/2017,7329.76,7439.08,7329.76,7416.93
07/11/2017,7370.03,7386.88,7304.77,7329.76
07/10/2017,7350.92,7388.02,7344.31,7370.03
07/07/2017,7337.28,7359.48,7314.69,7350.92
07/06/2017,7367.6,7373.85,7303.46,7337.28
07/05/2017,7357.23,7386.92,7347.52,7367.6
07/04/2017,7377.09,7383.45,7336.75,7357.23
07/03/2017,7312.72,7386.11,7312.26,7377.09
06/30/17,7350.32,7377.38,7302.71,7312.72
06/29/17,7387.8,7451.95,7341.75,7350.32
06/28/17,7434.36,7445.31,7381.36,7387.8
06/27/17,7446.8,7451.68,7411.36,7434.36
06/26/17,7424.13,7480.95,7424.13,7446.8
06/23/17,7439.29,7441.79,7396.75,7424.13
06/22/17,7447.79,7448.48,7398.83,7439.29
06/21/17,7472.71,7477.17,7417.45,7447.79
06/20/17,7523.81,7561.07,7472.71,7472.71
06/19/17,7463.54,7537.84,7463.54,7523.81
06/16/17,7419.36,7478.99,7419.36,7463.54
06/15/17,7474.4,7474.51,7377.86,7419.36
06/14/17,7500.44,7545.07,7474.4,7474.4
06/13/17,7511.87,7540.05,7491.86,7500.44
06/12/2017,7527.33,7540.53,7483.61,7511.87
06/09/2017,7449.98,7545.12,7449.73,7527.33
06/08/2017,7478.62,7489.66,7449.98,7449.98
06/07/2017,7524.95,7555.62,7476.33,7478.62
06/06/2017,7525.76,7527.64,7502.83,7524.95
06/05/2017,7547.63,7562,7519.06,7525.76
06/02/2017,7543.77,7598.99,7539.96,7547.63
06/01/2017,7519.95,7558.63,7518.32,7543.77
05/31/17,7526.51,7586.45,7519.68,7519.95
05/30/17,7547.63,7547.65,7497.07,7526.51
05/29/17,7547.63,7554.21,7514.39,7547.63
05/26/17,7517.71,7554.21,7514.39,7547.63
05/25/17,7514.9,7529.74,7497.07,7517.71
05/24/17,7485.29,7519.58,7475.11,7514.9
05/23/17,7496.34,7521.94,7485.29,7485.29
05/22/17,7470.71,7518.12,7470.71,7496.34
05/19/17,7436.42,7480.28,7436.42,7470.71
05/18/17,7503.47,7503.68,7389.26,7436.42
05/17/17,7522.03,7532.95,7478.88,7503.47
05/16/17,7454.37,7533.7,7452.44,7522.03
05/15/17,7435.39,7460.2,7434.24,7454.37
05/12/2017,7386.63,7435.39,7381.74,7435.39
05/11/2017,7385.24,7396.19,7369.23,7386.63
05/10/2017,7342.21,7398.58,7331.3,7385.24
05/09/2017,7300.86,7359.61,7300.86,7342.21
05/08/2017,7297.43,7322.32,7285.76,7300.86
05/05/2017,7248.1,7297.43,7222.81,7297.43
05/04/2017,7234.53,7280.7,7226.07,7248.1
05/03/2017,7250.05,7250.05,7218.56,7234.53
05/02/2017,7203.94,7254.32,7203.94,7250.05
05/01/2017,7203.94,7243.31,7197.28,7203.94
04/28/17,7237.17,7243.31,7197.28,7203.94
04/27/17,7288.72,7289.38,7224.35,7237.17
04/26/17,7275.64,7302.57,7262.32,7288.72
04/25/17,7264.68,7290.82,7258.74,7275.64
04/24/17,7114.55,7273.9,7114.55,7264.68
04/21/17,7118.54,7134.53,7104.22,7114.55
04/20/17,7114.36,7127.58,7096.83,7118.54
04/19/17,7147.5,7151.18,7114.36,7114.36
04/18/17,7327.59,7327.59,7147.5,7147.5
04/17/17,7327.59,7348.99,7298.85,7327.59
04/14/17,7327.59,7348.99,7298.85,7327.59
04/13/17,7348.99,7348.99,7298.85,7327.59
04/12/2017,7365.5,7402.42,7348.84,7348.99
04/11/2017,7348.94,7406.35,7332.59,7365.5
04/10/2017,7349.37,7359.25,7337.01,7348.94
04/07/2017,7303.2,7349.37,7284.73,7349.37
04/06/2017,7331.68,7331.68,7258.11,7303.2
04/05/2017,7321.82,7362.59,7321.82,7331.68
04/04/2017,7282.69,7324.6,7282.69,7321.82
04/03/2017,7322.92,7350.3,7280.76,7282.69
03/31/17,7369.52,7369.55,7322.92,7322.92
03/30/17,7373.72,7384.8,7340.25,7369.52
03/29/17,7343.42,7373.72,7313.9,7373.72
03/28/17,7293.5,7349.59,7285.8,7343.42
03/27/17,7336.82,7336.82,7255.78,7293.5
03/24/17,7340.71,7351.6,7322.86,7336.82
03/23/17,7324.72,7346.4,7307.65,7340.71
03/22/17,7378.34,7378.4,7301.83,7324.72
03/21/17,7429.81,7440.85,7360.67,7378.34
03/20/17,7424.96,7433.68,7399.97,7429.81
03/17/17,7415.95,7447,7402.64,7424.96
03/16/17,7368.64,7444.62,7368.64,7415.95
03/15/17,7357.85,7383.33,7357.58,7368.64
03/14/17,7367.08,7386.17,7339.27,7357.85
03/13/17,7343.08,7377.41,7342.02,7367.08
03/10/2017,7314.96,7373,7314.96,7343.08
03/09/2017,7334.61,7336.26,7263.62,7314.96
03/08/2017,7338.99,7354.47,7315.86,7334.61
03/07/2017,7350.12,7363.74,7335.27,7338.99
03/06/2017,7374.26,7374.26,7338.94,7350.12
03/03/2017,7382.35,7382.36,7353.64,7374.26
03/02/2017,7382.9,7394.61,7372.68,7382.35
03/01/2017,7263.44,7383.05,7263.44,7382.9
02/28/17,7253,7284.2,7246.6,7263.44
02/27/17,7243.7,7285.19,7239.66,7253
02/24/17,7271.37,7271.86,7192.45,7243.7
02/23/17,7302.25,7310.05,7262.94,7271.37
02/22/17,7274.83,7314.26,7274.71,7302.25
02/21/17,7299.86,7318.98,7267.49,7274.83
02/20/17,7299.96,7329.56,7283.29,7299.86
02/17/17,7277.92,7307.14,7253.16,7299.96
02/16/17,7302.41,7302.41,7260.74,7277.92
02/15/17,7268.56,7313.44,7268.56,7302.41
02/14/17,7278.92,7292.65,7251.81,7268.56
02/13/17,7258.75,7298.47,7257.67,7278.92
02/10/2017,7229.5,7274.8,7229.45,7258.75
02/09/2017,7188.82,7238.74,7183.14,7229.5
02/08/2017,7186.22,7195.94,7147.18,7188.82
02/07/2017,7172.15,7227.22,7159.57,7186.22
02/06/2017,7188.3,7208.73,7165.17,7172.15
02/03/2017,7140.75,7202.37,7133.63,7188.3
02/02/2017,7107.65,7163.94,7093.57,7140.75
02/01/2017,7099.15,7170.24,7099.15,7107.65
01/31/17,7118.48,7162.53,7099.15,7099.15
01/30/17,7184.49,7184.7,7105.67,7118.48
01/27/17,7161.49,7184.73,7150.76,7184.49
01/26/17,7164.43,7184.75,7151.34,7161.49
01/25/17,7150.34,7205.68,7150.34,7164.43
01/24/17,7151.18,7190.15,7144.44,7150.34
01/23/17,7198.44,7198.44,7131.46,7151.18
01/20/17,7208.44,7221.01,7193.73,7198.44
01/19/17,7247.61,7249.63,7191.67,7208.44
01/18/17,7220.38,7260.47,7218.41,7247.61
01/17/17,7327.13,7329.27,7220.38,7220.38
01/16/17,7337.81,7354.14,7320.47,7327.13
01/13/17,7292.37,7338.49,7292.37,7337.81
01/12/2017,7290.49,7302.34,7263.42,7292.37
01/11/2017,7275.47,7328.51,7257.15,7290.49
01/10/2017,7237.77,7284.81,7237.29,7275.47
01/09/2017,7210.05,7243.76,7207.4,7237.77
01/06/2017,7195.31,7210.05,7180.64,7210.05
01/05/2017,7189.74,7211.96,7172.77,7195.31
01/04/2017,7177.89,7189.74,7168.77,7189.74
01/03/2017,7142.83,7205.45,7142.83,7177.89
01/02/2017,7142.83,7142.83,7087.54,7142.83
12/30/16,7120.26,7142.83,7087.54,7142.83
12/29/16,7106.08,7120.26,7074.47,7120.26
12/28/16,7068.17,7109.37,7060.85,7106.08
12/27/16,7068.17,7071.11,7054.64,7068.17
12/26/16,7068.17,7071.11,7054.64,7068.17
12/23/16,7063.68,7071.11,7054.64,7068.17
12/22/16,7041.42,7063.68,7020.13,7063.68
12/21/16,7043.96,7056.98,7025.68,7041.42
12/20/16,7017.16,7045.22,6992.62,7043.96
12/19/16,7011.64,7025.74,6986.44,7017.16
12/16/16,6999.01,7038.43,6990.35,7011.64
12/15/16,6949.19,7010.48,6925.88,6999.01
12/14/16,6968.57,6970.52,6941.95,6949.19
12/13/16,6890.42,6977.99,6877.52,6968.57
12/12/2016,6954.21,6976.78,6875.43,6890.42
12/09/2016,6931.55,6962.25,6929.46,6954.21
12/08/2016,6902.23,6937.51,6892.17,6931.55
12/07/2016,6779.84,6902.23,6779.84,6902.23
12/06/2016,6746.83,6785.32,6723.05,6779.84
12/05/2016,6730.72,6799.5,6697.65,6746.83
12/02/2016,6752.93,6752.93,6678.74,6730.72
12/01/2016,6783.79,6789.3,6688.41,6752.93
11/30/16,6772,6845.74,6765.23,6783.79
11/29/16,6799.47,6800.91,6729.36,6772
11/28/16,6840.75,6840.96,6769.77,6799.47
11/25/16,6829.2,6852.14,6818.12,6840.75
11/24/16,6817.71,6831.23,6790.69,6829.2
11/23/16,6819.72,6880.74,6779.45,6817.71
11/22/16,6777.96,6851.37,6777.96,6819.72
11/21/16,6775.77,6820.9,6754.16,6777.96
11/18/16,6794.71,6811.62,6740.34,6775.77
11/17/16,6749.72,6798.75,6745.08,6794.71
11/16/16,6792.74,6810.53,6735.69,6749.72
11/15/16,6753.18,6820.52,6753.18,6792.74
11/14/16,6730.43,6814.19,6730.43,6753.18
11/11/2016,6827.98,6849.04,6709.72,6730.43
11/10/2016,6911.84,6997.25,6799.05,6827.98
11/09/2016,6843.13,6911.84,6696.33,6911.84
11/08/2016,6806.9,6849.31,6795.06,6843.13
11/07/2016,6693.26,6806.9,6693.26,6806.9
11/04/2016,6790.51,6790.52,6676.56,6693.26
11/03/2016,6845.42,6873.21,6790.51,6790.51
11/02/2016,6917.14,6917.14,6845.42,6845.42
11/01/2016,6954.22,6993.79,6903.61,6917.14
10/31/16,6996.26,6996.26,6945.29,6954.22
10/28/16,6986.57,7006.43,6927.21,6996.26
10/27/16,6958.09,7003.93,6924.05,6986.57
10/26/16,7017.64,7017.64,6917.77,6958.09
10/25/16,6986.4,7067.23,6985.92,7017.64
10/24/16,7020.47,7067.34,6983.4,6986.4
10/21/16,7026.9,7058.39,7011.09,7020.47
10/20/16,7021.92,7047.55,6998.84,7026.9
10/19/16,7000.06,7031.2,6975.92,7021.92
10/18/16,6947.55,7033.02,6946.39,7000.06
10/17/16,7013.55,7013.55,6937.43,6947.55
10/14/16,6977.74,7055.18,6977.74,7013.55
10/13/16,7024.01,7024.01,6930.04,6977.74
10/12/2016,7070.88,7079.42,7015.76,7024.01
10/11/2016,7097.5,7129.83,7061.36,7070.88
10/10/2016,7044.39,7104.49,7024.08,7097.5
10/07/2016,6999.96,7079.25,6999.96,7044.39
10/06/2016,7033.25,7049.34,6999.96,6999.96
10/05/2016,7074.34,7076.71,7024.13,7033.25
10/04/2016,6983.52,7121.93,6983.52,7074.34
10/03/2016,6899.33,6996.43,6898.09,6983.52
09/30/16,6919.42,6919.42,6809.51,6899.33
09/29/16,6849.38,6941.09,6849.38,6919.42
09/28/16,6807.67,6878.21,6807.67,6849.38
09/27/16,6818.04,6865.45,6768.86,6807.67
09/26/16,6909.43,6909.63,6806.47,6818.04
09/23/16,6911.4,6920.23,6882.62,6909.43
09/22/16,6834.77,6937.33,6834.77,6911.4
09/21/16,6830.79,6879.81,6830.47,6834.77
09/20/16,6813.55,6869.1,6798.02,6830.79
09/19/16,6710.28,6813.95,6710.28,6813.55
09/16/16,6730.3,6746.29,6692.73,6710.28
09/15/16,6673.31,6736.84,6654.82,6730.3
09/14/16,6665.63,6720.29,6665.63,6673.31
09/13/16,6700.9,6724.74,6665.63,6665.63
09/12/2016,6776.95,6776.95,6654.48,6700.9
09/09/2016,6858.7,6862.38,6762.3,6776.95
09/08/2016,6846.58,6889.64,6819.82,6858.7
09/07/2016,6826.05,6856.12,6814.87,6846.58
09/06/2016,6879.42,6887.92,6818.96,6826.05
09/05/2016,6894.6,6910.66,6867.08,6879.42
09/02/2016,6745.97,6928.25,6745.97,6894.6
09/01/2016,6781.51,6826.22,6723.21,6745.97
08/31/16,6820.79,6832.89,6779.54,6781.51
08/30/16,6838.05,6851.83,6808.07,6820.79
08/29/16,6838.05,6857.29,6798.82,6838.05
08/26/16,6816.9,6857.29,6798.82,6838.05
08/25/16,6835.78,6836.22,6779.15,6816.9
08/24/16,6868.51,6868.51,6825.22,6835.78
08/23/16,6828.54,6885.39,6828.54,6868.51
08/22/16,6858.95,6884.61,6812.07,6828.54
08/19/16,6868.96,6871.48,6840.94,6858.95
08/18/16,6859.15,6893.35,6850.61,6868.96
08/17/16,6893.92,6920.76,6849.9,6859.15
08/16/16,6941.19,6941.19,6893.92,6893.92
08/15/16,6916.02,6955.34,6907.17,6941.19
08/12/2016,6914.71,6931.04,6896.04,6916.02
08/11/2016,6866.42,6914.71,6812.73,6914.71
08/10/2016,6851.3,6866.42,6820.04,6866.42
08/09/2016,6809.13,6863.1,6807.76,6851.3
08/08/2016,6793.47,6829.47,6781.47,6809.13
08/05/2016,6740.16,6802.41,6738.57,6793.47
08/04/2016,6634.4,6749.67,6615.83,6740.16
08/03/2016,6645.4,6673.63,6621.42,6634.4
08/02/2016,6693.95,6694.14,6630.76,6645.4
08/01/2016,6724.43,6769.41,6678.45,6693.95
07/29/16,6721.06,6740.47,6691.13,6724.43
07/28/16,6750.43,6762.72,6718.9,6721.06
07/27/16,6724.03,6780.05,6723.71,6750.43
07/26/16,6710.13,6744.8,6708.58,6724.03
07/25/16,6730.48,6756.13,6691.03,6710.13
07/22/16,6699.89,6735.94,6663.72,6730.48
07/21/16,6728.99,6732.07,6694.52,6699.89
07/20/16,6697.37,6736.57,6694.36,6728.99
07/19/16,6695.42,6711.69,6660.87,6697.37
07/18/16,6669.24,6715.58,6653.67,6695.42
07/15/16,6654.47,6669.24,6616.51,6669.24
07/14/16,6670.4,6743.42,6648.4,6654.47
07/13/16,6680.69,6717.17,6654.64,6670.4
07/12/2016,6682.86,6703.09,6663.66,6680.69
07/11/2016,6590.64,6695.07,6590.64,6682.86
07/08/2016,6533.79,6605.83,6515.24,6590.64
